Borough,Longitude,Latitude,LatinSpecies
Queens,-73.713794,40.744285999999995,QUERCUS PALUSTRIS
Brooklyn,-73.945305,40.608096,PLATANUS ACERIFOLIA
Bronx,1.0,1.0,QUERCUS PALUSTRIS
Brooklyn,-74.023498,40.633548,QUERCUS PALUSTRIS
Queens,-73.882142,40.754034999999995,UNKNOWN DEAD TREES 
Queens,-73.877654,40.723077,PLANTING SITE
Brooklyn,-73.967202,40.625109,ACER PLATANOIDES
Queens,-73.897733,40.737656,ACER SACCHARINUM
Brooklyn,-73.90019000000001,40.645722,PLATANUS ACERIFOLIA
Queens,-73.748506,40.749332,ACER PLATANOIDES
Brooklyn,-73.99420400000001,40.659985,ACER RUBRUM
Brooklyn,-73.963933,40.710008,QUERCUS PALUSTRIS
Bronx,-73.919258,40.884814,ACER PLATANOIDES
Bronx,-73.787646,40.846965999999995,GLEDITSIA TRIACANTHOS
Staten Island,-74.068816,40.607129,ACER SACCHARINUM
Brooklyn,-73.982635,40.670790999999994,TILIA CORDATA
Manhattan,-73.94629599999999,40.832118,QUERCUS PALUSTRIS
Staten Island,-74.19910300000001,40.519436999999996,TILIA CORDATA
Queens,-73.742293,40.738462,PLATANUS ACERIFOLIA
Manhattan,-73.961137,40.763345,GLEDITSIA TRIACANTHOS
Queens,-73.89778299999999,40.744378000000005,ACER SACCHARINUM
Bronx,-73.845665,40.814106,LIQUIDAMBAR STYRACIFLUA
Brooklyn,-73.914733,40.676556,QUERCUS PALUSTRIS
Queens,-73.901228,40.728606,ACER PLATANOIDES
Manhattan,-73.99708199999999,40.748813,QUERCUS PALUSTRIS
Brooklyn,-73.939799,40.66527,PLATANUS ACERIFOLIA
Queens,-73.85683,40.716113,PLANTING SITE
Bronx,-73.857772,40.851403000000005,ACER SACCHARUM
Brooklyn,-73.94480300000001,40.630125,PLATANUS ACERIFOLIA
Brooklyn,-73.96641,40.610139000000004,PLATANUS ACERIFOLIA
Staten Island,-74.142371,40.558710999999995,ACER RUBRUM
Bronx,-73.87493,40.831793,GLEDITSIA TRIACANTHOS
Queens,-73.802879,40.782265,ACER PLATANOIDES
Queens,-73.798796,40.756923,ACER SACCHARINUM
Queens,-73.788492,40.676885,ZELKOVA SERRATA
Queens,-73.75862099999999,40.735587,ACER PLATANOIDES
Staten Island,-74.106248,40.61231,ACER PLATANOIDES
Brooklyn,-73.887795,40.682368,STUMP 
Bronx,1.0,1.0,QUERCUS RUBRA
Queens,-73.707708,40.733059999999995,ACER PLATANOIDES
Bronx,-73.893907,40.870963,ACER PLATANOIDES
Queens,-73.733512,40.699882,ACER SACCHARUM
Queens,-73.755021,40.709697999999996,LIQUIDAMBAR STYRACIFLUA
Brooklyn,-73.920199,40.645615,QUERCUS PALUSTRIS
Manhattan,-73.93864,40.822235,MALUS PUMILA
Brooklyn,-73.95434499999999,40.614888,ZELKOVA SERRATA
Queens,-73.86806800000001,40.760762,ACER SACCHARUM
Queens,-73.741473,40.731958,GLEDITSIA TRIACANTHOS
Queens,-73.869337,40.704532,UNKNOWN LIVE TREES 
Bronx,-73.925392,40.82513,ACER RUBRUM
Queens,-73.783926,40.771045,ACER PLATANOIDES
Manhattan,-73.994327,40.72436,PYRUS CALLERYANA
Queens,-73.804559,40.725784999999995,TILIA CORDATA
Brooklyn,-73.946043,40.683741999999995,SOPHORA JAPONICA
Queens,-73.83895,40.675007,ACER SACCHARINUM
Brooklyn,-73.97322,40.654495000000004,PYRUS CALLERYANA
Staten Island,-74.179197,40.555448999999996,FRAXINUS PENNSYLVANICA
Brooklyn,-73.94005200000001,40.579619,PLATANUS ACERIFOLIA
Queens,-73.779841,40.730702,PYRUS CALLERYANA
Brooklyn,-73.975289,40.648052,ACER RUBRUM
Manhattan,-73.956556,40.781065999999996,GLEDITSIA TRIACANTHOS
Brooklyn,-74.008557,40.648601,GLEDITSIA TRIACANTHOS
Queens,-73.758441,40.606010999999995,PLATANUS ACERIFOLIA
Queens,-73.731311,40.67961,ACER PLATANOIDES
Queens,-73.87228,40.738403999999996,FRAXINUS PENNSYLVANICA
Queens,-73.887839,40.703021,TILIA AMERICANA
Brooklyn,-74.009421,40.614940999999995,PLATANUS ACERIFOLIA
Brooklyn,-73.884969,40.64159,PLATANUS ACERIFOLIA
Manhattan,-73.972239,40.791488,TILIA CORDATA
Queens,-73.92594,40.769894,ACER PLATANOIDES
Staten Island,-74.202568,40.529581,ACER SACCHARINUM
Brooklyn,-73.958659,40.626123,ACER PLATANOIDES
Brooklyn,-73.982896,40.669228000000004,GLEDITSIA TRIACANTHOS
Staten Island,-74.206715,40.537538,QUERCUS PALUSTRIS
Queens,-73.877934,40.701347,ACER SACCHARINUM
Manhattan,-73.981993,40.778441,PYRUS CALLERYANA
Brooklyn,-73.892487,40.662803000000004,PLATANUS ACERIFOLIA
Queens,-73.915277,40.746025,PYRUS CALLERYANA
Queens,-73.838066,40.660265,ACER SACCHARINUM
Queens,-73.81983699999999,40.795452000000004,ACER SACCHARINUM
Queens,-73.89056500000001,40.743189,ACER PLATANOIDES
Manhattan,-73.96492099999999,40.769604,PYRUS CALLERYANA
Queens,-73.731157,40.768951,UNKNOWN STUMP
Staten Island,1.0,1.0,ACER PLATANOIDES
Queens,-73.905807,40.725179,GLEDITSIA TRIACANTHOS
Staten Island,1.0,1.0,TILIA CORDATA
Brooklyn,-73.972705,40.613103,LIRIODENDRON TULIPIFERA
Queens,-73.834121,40.682406,PLANTING SITE
Brooklyn,-73.92666,40.67915,PYRUS CALLERYANA
Queens,-73.874719,40.705508,PLATANUS ACERIFOLIA
Bronx,-73.910634,40.808958000000004,UNKNOWN LIVE TREES 
Staten Island,-74.102509,40.639533,QUERCUS PALUSTRIS
Queens,-73.781621,40.771952,PLATANUS ACERIFOLIA
Queens,-73.79239,40.782168,UNKNOWN LIVE TREES 
Queens,-73.809597,40.725914,PYRUS CALLERYANA
Manhattan,1.0,1.0,ZELKOVA SERRATA
Brooklyn,-73.957789,40.621538,ACER PALMATUM
Queens,-73.787288,40.75542,UNKNOWN LIVE TREES 
Queens,-73.915529,40.707938,PLATANUS ACERIFOLIA
Staten Island,-74.149164,40.551611,UNKNOWN DEAD TREES 
Queens,-73.886269,40.703284000000004,GLEDITSIA TRIACANTHOS
Queens,-73.913149,40.783464,GLEDITSIA TRIACANTHOS
Manhattan,-74.000185,40.74127,GLEDITSIA TRIACANTHOS
Staten Island,-74.197905,40.541515000000004,ACER PLATANOIDES
Staten Island,-74.100497,40.583664,ACER RUBRUM
Staten Island,-74.247179,40.501418,PYRUS CALLERYANA
Queens,-73.74886,40.687453000000005,PYRUS CALLERYANA
Queens,-73.705901,40.746772,ACER PLATANOIDES
Manhattan,-73.96709,40.790154,GINKGO BILOBA
Brooklyn,-73.969838,40.602092999999996,ACER PLATANOIDES
Bronx,-73.90420400000001,40.8933,ACER PLATANOIDES
Queens,-73.73325,40.762198,ACER RUBRUM
Staten Island,-74.123752,40.604776,ACER RUBRUM
Manhattan,-73.970793,40.78926,PLATANUS ACERIFOLIA
Manhattan,-73.964291,40.756368,TILIA CORDATA
Queens,-73.833011,40.654866,PLATANUS ACERIFOLIA
Queens,-73.78841899999999,40.747012,PLATANUS ACERIFOLIA
Queens,-73.745301,40.739106,ACER SACCHARUM
Queens,1.0,1.0,PLATANUS ACERIFOLIA
Staten Island,-74.19799,40.587485,BETULA SPECIES
Brooklyn,-73.92747800000001,40.678405,UNKNOWN DEAD TREES 
Manhattan,-73.95710600000001,40.774542,PYRUS CALLERYANA
Queens,-73.729584,40.655017,ACER SACCHARINUM
Staten Island,-74.060503,40.611259000000004,QUERCUS PALUSTRIS
Manhattan,-73.951879,40.804109000000004,PLATANUS ACERIFOLIA
Manhattan,-73.969589,40.791207,FRAXINUS PENNSYLVANICA
Bronx,-73.885017,40.858138000000004,PLATANUS ACERIFOLIA
Queens,1.0,1.0,ACER PLATANOIDES
Brooklyn,-73.935211,40.615674,PLATANUS ACERIFOLIA
Brooklyn,-73.93462199999999,40.616054999999996,ACER SACCHARINUM
Brooklyn,-73.905578,40.646836,ACER SACCHARINUM
Bronx,-73.85854499999999,40.865491999999996,NYSSA SYLVATICA
Brooklyn,-73.957121,40.685466,GLEDITSIA TRIACANTHOS
Staten Island,-74.20083699999999,40.544887,ACER PLATANOIDES
Staten Island,-74.16633,40.542528999999995,ACER RUBRUM
Brooklyn,-73.948895,40.670691999999995,STUMP 
Brooklyn,-74.034178,40.632201,PLATANUS ACERIFOLIA
Queens,-73.746217,40.675351,ACER PLATANOIDES
Brooklyn,-73.885101,40.640603000000006,PLATANUS ACERIFOLIA
Queens,-73.748457,40.744665999999995,ACER PLATANOIDES
Brooklyn,-73.99000600000001,40.639223,ACER SACCHARINUM
Brooklyn,-73.971164,40.627812,GLEDITSIA TRIACANTHOS
Queens,1.0,1.0,SOPHORA JAPONICA
Queens,-73.75711,40.679565000000004,ACER PLATANOIDES
Staten Island,-74.081909,40.615131,PLATANUS ACERIFOLIA
Brooklyn,-73.996655,40.681851,PLATANUS ACERIFOLIA
Queens,-73.825462,40.674495,GINKGO BILOBA
Brooklyn,-73.906812,40.657838,PLATANUS ACERIFOLIA
Staten Island,-74.215745,40.526466,LIQUIDAMBAR STYRACIFLUA
Staten Island,-74.242622,40.502072999999996,PYRUS CALLERYANA
Queens,-73.794833,40.778989,ACER PLATANOIDES
Bronx,-73.927576,40.831737,GINKGO BILOBA
Queens,-73.80030699999999,40.685516,TILIA CORDATA
Staten Island,-74.13140200000001,40.602559,ACER SACCHARINUM
Queens,-73.91448299999999,40.705501,UNKNOWN LIVE TREES 
Queens,-73.877734,40.745883,TILIA CORDATA
Queens,-73.756341,40.684499,GLEDITSIA TRIACANTHOS
Queens,-73.74880999999999,40.7111,UNKNOWN LIVE TREES 
Queens,-73.713112,40.742365,PLATANUS ACERIFOLIA
Brooklyn,-73.980012,40.627688,GLEDITSIA TRIACANTHOS
Bronx,-73.862222,40.898804999999996,TILIA CORDATA
Brooklyn,-73.952378,40.656963,QUERCUS PALUSTRIS
Bronx,-73.919812,40.883921,GLEDITSIA TRIACANTHOS
Queens,-73.74423900000001,40.653993,ACER PLATANOIDES
Bronx,-73.920008,40.8359,GLEDITSIA TRIACANTHOS
Staten Island,-74.21046700000001,40.538984,UNKNOWN LIVE TREES 
Brooklyn,1.0,1.0,CORNUS MAS
Queens,-73.798739,40.789155,TILIA CORDATA
Brooklyn,-73.92825699999999,40.622371,ACER PLATANOIDES
Queens,-73.767667,40.596028000000004,FRAXINUS PENNSYLVANICA
Staten Island,-74.194324,40.541752,ACER SACCHARINUM
Brooklyn,-73.960829,40.612263,GLEDITSIA TRIACANTHOS
Brooklyn,-73.912722,40.638444,PLATANUS ACERIFOLIA
Staten Island,-74.24784,40.50329,PRUNUS SPECIES
Bronx,-73.90906700000001,40.813254,PLATANUS ACERIFOLIA
Staten Island,-74.08236099999999,40.607996,ACER RUBRUM
Brooklyn,-73.958711,40.712037,TILIA CORDATA
Staten Island,-74.235223,40.513148,GLEDITSIA TRIACANTHOS
Staten Island,-74.116417,40.56878,QUERCUS PALUSTRIS
Manhattan,-73.960135,40.768654,PYRUS CALLERYANA
Queens,-73.87602,40.719615000000005,QUERCUS PALUSTRIS
Queens,-73.742767,40.653993,ACER SACCHARUM
Queens,-73.879894,40.716223,ACER SACCHARINUM
Staten Island,-74.119876,40.571267,LIQUIDAMBAR STYRACIFLUA
Manhattan,-73.988715,40.7593,GLEDITSIA TRIACANTHOS
Brooklyn,-73.94584300000001,40.607107,ACER PLATANOIDES
Staten Island,-74.19891,40.547767,GLEDITSIA TRIACANTHOS
Queens,-73.732678,40.691953000000005,UNKNOWN STUMP
Manhattan,-73.978687,40.72401,PYRUS CALLERYANA
Brooklyn,-74.021567,40.617934999999996,PLATANUS ACERIFOLIA
Queens,-73.91755400000001,40.781596,PLATANUS ACERIFOLIA
Bronx,-73.870316,40.828047,TILIA CORDATA
Brooklyn,-73.998244,40.602337,PYRUS CALLERYANA
Bronx,-73.908904,40.833603000000004,UNKNOWN DEAD TREES 
Staten Island,-74.18305500000001,40.537919,ACER PLATANOIDES
Queens,-73.767077,40.709306,ACER PLATANOIDES
Queens,-73.79306,40.67157,QUERCUS PALUSTRIS
Staten Island,1.0,1.0,ACER PLATANOIDES
Staten Island,-74.142604,40.614305,ZELKOVA SERRATA
Queens,-73.825956,40.759359,PYRUS CALLERYANA
Brooklyn,-73.989224,40.609307,PLATANUS ACERIFOLIA
Manhattan,-73.969537,40.763273999999996,UNKNOWN LIVE TREES 
Bronx,-73.899953,40.837679,ACER SACCHARUM
Bronx,-73.87718000000001,40.873311,GLEDITSIA TRIACANTHOS
Queens,-73.786661,40.711175,ACER PLATANOIDES
Queens,-73.809738,40.714288,PLATANUS ACERIFOLIA
Staten Island,-74.114986,40.618056,PLATANUS ACERIFOLIA
Staten Island,-74.07260600000001,40.589341,ACER RUBRUM
Queens,-73.882834,40.762471999999995,ACER SACCHARUM
Manhattan,-73.99594599999999,40.734411,QUERCUS PALUSTRIS
Queens,1.0,1.0,ACER PLATANOIDES
Queens,-73.778346,40.729981,ACER PLATANOIDES
Staten Island,-74.168305,40.621509,GLEDITSIA TRIACANTHOS
Brooklyn,-73.894906,40.64454,PLATANUS ACERIFOLIA
Brooklyn,-73.94704899999999,40.686626000000004,UNKNOWN LIVE TREES 
Brooklyn,-74.007359,40.646057,PLATANUS ACERIFOLIA
Queens,-73.80144200000001,40.724225,ACER PLATANOIDES
Queens,-73.90706899999999,40.704584000000004,FRAXINUS PENNSYLVANICA
Brooklyn,-73.933802,40.598827,QUERCUS PALUSTRIS
Manhattan,-73.94126,40.823738,GLEDITSIA TRIACANTHOS
Brooklyn,-73.976815,40.650073,ACER RUBRUM
Queens,-73.862107,40.705841,ACER PLATANOIDES
Brooklyn,-73.89978599999999,40.629038,ACER RUBRUM
Queens,-73.840254,40.783169,ACER PSEUDOPLATANUS
Brooklyn,-73.964326,40.604941,ACER PLATANOIDES
Queens,-73.822353,40.689778999999994,UNKNOWN STUMP
Manhattan,-73.940124,40.833688,GLEDITSIA TRIACANTHOS
Queens,-73.707227,40.729558000000004,ACER RUBRUM
Brooklyn,-73.938238,40.713851,FRAXINUS PENNSYLVANICA
Queens,-73.80638499999999,40.671874,TILIA CORDATA
Queens,-73.847794,40.781114,ACER PLATANOIDES
Queens,-73.757271,40.679519,QUERCUS PALUSTRIS
Queens,-73.933334,40.758267,ACER SACCHARINUM
Queens,-73.77843100000001,40.734618,PLATANUS ACERIFOLIA
Brooklyn,-73.96487900000001,40.592199,FRAXINUS PENNSYLVANICA
Manhattan,-73.941727,40.830007,GINKGO BILOBA
Queens,-73.795117,40.770031,FRAXINUS PENNSYLVANICA
Queens,-73.85110300000001,40.657564,PLATANUS ACERIFOLIA
Queens,-73.78191899999999,40.765188,QUERCUS PALUSTRIS
Queens,-73.917597,40.748651,FRAXINUS PENNSYLVANICA
Manhattan,-73.971029,40.784284,ULMUS AMERICANA
Staten Island,-74.185103,40.551539,PYRUS CALLERYANA
Queens,-73.72777099999999,40.673056,ACER SACCHARINUM
Brooklyn,-73.958506,40.687554999999996,QUERCUS PALUSTRIS
Queens,1.0,1.0,QUERCUS PALUSTRIS
Queens,-73.893677,40.759581,ACER PLATANOIDES
Queens,-73.76207,40.694365999999995,ACER SACCHARINUM
Queens,-73.76854,40.712579999999996,PYRUS CALLERYANA
Queens,-73.882995,40.744642999999996,ACER PSEUDOPLATANUS
Queens,-73.707978,40.736416,ACER PLATANOIDES
Manhattan,-73.959163,40.763333,SOPHORA JAPONICA
Staten Island,-74.161252,40.592409,PYRUS CALLERYANA
Manhattan,-73.97494,40.746052,GLEDITSIA TRIACANTHOS
Manhattan,-73.9992,40.759594,ACER SACCHARUM
Bronx,-73.82504,40.843426,LIQUIDAMBAR STYRACIFLUA
Queens,1.0,1.0,ACER PLATANOIDES
Queens,-73.900486,40.706720000000004,ACER SACCHARUM
Bronx,-73.89738100000001,40.906316,PLATANUS ACERIFOLIA
Queens,-73.777811,40.687661,QUERCUS PALUSTRIS
Queens,-73.780734,40.765046000000005,ACER PLATANOIDES
Manhattan,-73.96443199999999,40.799898,ZELKOVA SERRATA
Bronx,-73.829476,40.829553000000004,ACER PLATANOIDES
Queens,-73.770246,40.663598,ACER PLATANOIDES
Queens,-73.846385,40.65039,PLANTING SITE
Queens,-73.81181,40.754209,UNKNOWN LIVE TREES 
Brooklyn,-73.957665,40.711401,PYRUS CALLERYANA
Bronx,-73.852874,40.865947,ACER SACCHARUM
Queens,-73.818825,40.774518,PLATANUS ACERIFOLIA
Brooklyn,-73.929187,40.632315999999996,ACER PLATANOIDES
Queens,-73.780875,40.70913,PLATANUS ACERIFOLIA
Brooklyn,-73.992478,40.627788,AILANTHUS ALTISSIMA
Queens,-73.887863,40.703015,GLEDITSIA TRIACANTHOS
Queens,-73.728838,40.707179,UNKNOWN DEAD TREES 
Brooklyn,-73.868167,40.664146,ACER PLATANOIDES
Staten Island,-74.093793,40.593562,QUERCUS PALUSTRIS
Queens,-73.73994300000001,40.673367,ACER PLATANOIDES
Staten Island,-74.216133,40.527223,FRAXINUS PENNSYLVANICA
Brooklyn,-73.986779,40.58572,SOPHORA JAPONICA
Brooklyn,-73.95613,40.612777,ACER SACCHARUM
Queens,-73.72867099999999,40.697992,PLATANUS ACERIFOLIA
Brooklyn,-73.945031,40.653498,ACER SACCHARINUM
Brooklyn,-73.962672,40.57949,ACER PLATANOIDES
Queens,-73.73783,40.719972,ACER PLATANOIDES
Brooklyn,-73.94120500000001,40.680553,PLATANUS ACERIFOLIA
Brooklyn,-74.03869,40.617051000000004,QUERCUS PALUSTRIS
Queens,-73.796504,40.784911,PYRUS CALLERYANA
Queens,-73.876233,40.763164,SOPHORA JAPONICA
Brooklyn,-73.884381,40.638279,CORNUS MAS
Brooklyn,-73.95754699999999,40.679674,GLEDITSIA TRIACANTHOS
Queens,-73.86976899999999,40.765676,ACER SACCHARINUM
Brooklyn,-73.996026,40.696025,PLATANUS ACERIFOLIA
Staten Island,-74.173705,40.545047,PLATANUS ACERIFOLIA
Queens,1.0,1.0,UNKNOWN STUMP
Brooklyn,-73.880162,40.671599,PLATANUS ACERIFOLIA
Brooklyn,-73.89442,40.642756,PLATANUS ACERIFOLIA
Manhattan,-73.982171,40.775501,QUERCUS PALUSTRIS
Staten Island,-74.238097,40.507283,ACER SACCHARINUM
Brooklyn,-73.972607,40.674957,PLATANUS ACERIFOLIA
Staten Island,-74.227473,40.524321,BETULA NIGRA
Manhattan,-74.00957700000001,40.736036,GLEDITSIA TRIACANTHOS
Bronx,-73.828047,40.842152,QUERCUS SPECIES
Queens,-73.79081,40.766749,ACER PLATANOIDES
Queens,-73.703535,40.751517,FRAXINUS PENNSYLVANICA
Queens,-73.89885,40.701528,ACER SACCHARUM
Bronx,-73.863644,40.897971999999996,ACER PLATANOIDES
Queens,-73.728668,40.685969,ACER PLATANOIDES
Manhattan,-73.965246,40.806166,MALUS PUMILA
Manhattan,-73.950459,40.804058000000005,GLEDITSIA TRIACANTHOS
Queens,-73.86417900000001,40.706686,ACER SACCHARUM
Brooklyn,-73.990838,40.627874,ACER PLATANOIDES
Queens,-73.822237,40.786588,TILIA CORDATA
Brooklyn,-74.010279,40.621012,PLATANUS ACERIFOLIA
Queens,1.0,1.0,ACER PLATANOIDES
Staten Island,-74.093682,40.588957,PLATANUS ACERIFOLIA
Manhattan,-73.971087,40.783478,PLATANUS ACERIFOLIA
Queens,-73.73960699999999,40.662093,QUERCUS PALUSTRIS
Queens,-73.746274,40.682134999999995,ACER SACCHARINUM
Queens,-73.842608,40.654506,ACER PLATANOIDES
Manhattan,-73.968376,40.759094,FRAXINUS PENNSYLVANICA
Queens,-73.729809,40.703099,ACER PLATANOIDES
Queens,1.0,1.0,PLATANUS ACERIFOLIA
Brooklyn,-73.917856,40.646388,CORNUS MAS
Queens,-73.790126,40.757829,CELTIS OCCIDENTALIS
Brooklyn,-74.033201,40.635001,ACER RUBRUM
Queens,-73.728712,40.69376,ACER PLATANOIDES
Queens,-73.727726,40.727807,PLATANUS ACERIFOLIA
Queens,-73.80128,40.723564,ACER PLATANOIDES
Queens,-73.707172,40.751548,PLATANUS ACERIFOLIA
Queens,-73.850449,40.681492999999996,TILIA CORDATA
Brooklyn,-73.94975600000001,40.601223,PLATANUS ACERIFOLIA
Brooklyn,-73.885766,40.641071999999994,PLATANUS ACERIFOLIA
Queens,-73.76844200000001,40.672319,ACER PLATANOIDES
Brooklyn,-73.924227,40.674644,PLATANUS ACERIFOLIA
Brooklyn,-74.00528299999999,40.601292,ACER SACCHARUM
Queens,-73.720036,40.742405,ACER PLATANOIDES
Queens,-73.877824,40.756351,PYRUS CALLERYANA
Brooklyn,-73.971823,40.623870000000004,ACER PLATANOIDES
Brooklyn,1.0,1.0,ACER PLATANOIDES
Brooklyn,-73.98094,40.679823,PYRUS CALLERYANA
Queens,-73.832971,40.690868,ACER PLATANOIDES
Brooklyn,-73.868974,40.685853,GLEDITSIA TRIACANTHOS
Queens,-73.850773,40.738665999999995,PLATANUS ACERIFOLIA
Queens,-73.846401,40.692053,ACER PLATANOIDES
Queens,-73.797492,40.727383,ACER PLATANOIDES
Manhattan,-73.938639,40.806595,PLANTING SITE
Queens,-73.798721,40.779348999999996,ACER SACCHARINUM
Queens,-73.779989,40.72255,ACER PLATANOIDES
Brooklyn,-73.932385,40.696529999999996,PLANTING SITE
Queens,-73.835546,40.657385,ACER PLATANOIDES
Staten Island,-74.128967,40.555766999999996,PYRUS CALLERYANA
Queens,1.0,1.0,UNKNOWN LIVE TREES 
Queens,-73.819975,40.68388,PLATANUS ACERIFOLIA
Bronx,1.0,1.0,TILIA CORDATA
Brooklyn,-73.909696,40.694932,PLATANUS ACERIFOLIA
Queens,-73.761498,40.684984,ACER PLATANOIDES
Queens,-73.819582,40.671525,ACER PLATANOIDES
Queens,-73.835458,40.649415000000005,ARACAURIA EXCELSA
Queens,-73.808175,40.724691,QUERCUS PALUSTRIS
Queens,-73.923464,40.743074,PLATANUS ACERIFOLIA
Manhattan,-73.948803,40.776637,TILIA CORDATA
Queens,-73.81755,40.750956,ACER PLATANOIDES
Staten Island,-74.194448,40.539456,FRAXINUS PENNSYLVANICA
Bronx,-73.908845,40.846784,SOPHORA JAPONICA
Queens,-73.761299,40.697522,UNKNOWN STUMP
Brooklyn,-74.00219,40.625338,GLEDITSIA TRIACANTHOS
Queens,-73.769667,40.697103999999996,ACER SACCHARINUM
Brooklyn,-73.988449,40.587719,ACER SACCHARINUM
Brooklyn,-73.955601,40.626909000000005,STUMP 
Staten Island,-74.127425,40.602032,QUERCUS PALUSTRIS
Manhattan,-73.996275,40.73236,GINKGO BILOBA
Bronx,-73.925896,40.832025,ACER PSEUDOPLATANUS
Manhattan,-73.968629,40.770268,ULMUS AMERICANA
Brooklyn,-74.03649399999999,40.631769,PYRUS CALLERYANA
Brooklyn,-73.93096800000001,40.607181,PLATANUS ACERIFOLIA
Staten Island,-74.107214,40.566319,ACER PSEUDOPLATANUS
Brooklyn,-73.9393,40.600714,TILIA CORDATA
Staten Island,-74.108993,40.582541,ACER SACCHARINUM
Brooklyn,-74.000889,40.679579,PLATANUS ACERIFOLIA
Queens,-73.790177,40.748204,PYRUS CALLERYANA
Queens,-73.776358,40.666785,ACER PLATANOIDES
Queens,-73.859709,40.743476,GINKGO BILOBA
Queens,-73.846841,40.690785,UNKNOWN LIVE TREES 
Brooklyn,-73.949962,40.622703,ACER PLATANOIDES
Staten Island,-74.215592,40.538543,PYRUS CALLERYANA
Queens,-73.835009,40.659059,UNKNOWN STUMP
Queens,-73.798686,40.724946,ACER PLATANOIDES
Queens,-73.92344399999999,40.773596999999995,UNKNOWN LIVE TREES 
Brooklyn,-73.986469,40.602033,ULMUS AMERICANA
Queens,-73.882412,40.723478,QUERCUS PALUSTRIS
Brooklyn,-73.94586,40.636402000000004,GLEDITSIA TRIACANTHOS
Queens,1.0,1.0,QUERCUS PALUSTRIS
Brooklyn,-73.93095500000001,40.613851000000004,GLEDITSIA TRIACANTHOS
Queens,-73.880565,40.73016,ACER PLATANOIDES
Queens,-73.761397,40.745117,PYRUS CALLERYANA
Queens,-73.795079,40.788129,LIQUIDAMBAR STYRACIFLUA
Brooklyn,-73.964513,40.705991999999995,QUERCUS RUBRA
Queens,-73.77336,40.755431,ACER PLATANOIDES
Queens,-73.888265,40.745351,TILIA CORDATA
Staten Island,-74.184143,40.552924,ACER PLATANOIDES
Staten Island,-74.134051,40.568313,PYRUS CALLERYANA
Brooklyn,-73.994426,40.620713,CRATAEGUS PHAENOPYRUM
Queens,-73.81864300000001,40.747679,ACER SACCHARUM
Queens,-73.74886,40.687453000000005,PYRUS CALLERYANA
Manhattan,-73.942689,40.812383000000004,QUERCUS PALUSTRIS
Bronx,-73.82554499999999,40.869368,ULMUS AMERICANA
Brooklyn,-73.948137,40.706474,ACER SACCHARUM
Queens,-73.854076,40.673764,PLATANUS ACERIFOLIA
Queens,-73.872907,40.760886,PLATANUS ACERIFOLIA
Staten Island,-74.190494,40.528653999999996,ACER PLATANOIDES
Queens,-73.745734,40.676066,ACER PLATANOIDES
Queens,-73.785601,40.732146,PLANTING SITE
Queens,-73.795991,40.756599,ACER PLATANOIDES
Brooklyn,-73.948323,40.603651,PLATANUS ACERIFOLIA
Staten Island,1.0,1.0,ACER RUBRUM
Brooklyn,-73.922492,40.62318,ACER PLATANOIDES
Staten Island,-74.17142199999999,40.533417,ACER SACCHARINUM
Queens,-73.721434,40.743966,ACER PLATANOIDES
Queens,-73.737549,40.701865000000005,PLANTING SITE
Queens,-73.84535,40.654044,ACER PLATANOIDES
Queens,-73.756585,40.732862,QUERCUS PALUSTRIS
Staten Island,-74.094645,40.582256,ACER RUBRUM
Staten Island,-74.100686,40.633744,ACER PLATANOIDES
Queens,-73.800368,40.731522999999996,ACER PLATANOIDES
Brooklyn,-73.967233,40.63026,ACER PLATANOIDES
Queens,-73.87468199999999,40.746575,GLEDITSIA TRIACANTHOS
Staten Island,-74.11113399999999,40.563012,PLATANUS ACERIFOLIA
Staten Island,-74.120847,40.564759,PLATANUS ACERIFOLIA
Queens,-73.828888,40.704907,PLATANUS ACERIFOLIA
Manhattan,-73.9855,40.727336,TILIA CORDATA
Bronx,-73.884867,40.872827,UNKNOWN LIVE TREES 
Brooklyn,-73.97871500000001,40.665504999999996,ULMUS AMERICANA
Queens,-73.733548,40.763079,ACER PLATANOIDES
Queens,-73.756008,40.60861,PLATANUS ACERIFOLIA
Brooklyn,-73.942027,40.66581,PLATANUS ACERIFOLIA
Queens,-73.892198,40.732434000000005,ACER SACCHARINUM
Brooklyn,-73.940675,40.588613,PLATANUS ACERIFOLIA
Queens,-73.886639,40.704158,ACER PLATANOIDES
Brooklyn,-73.970098,40.640399,PLATANUS ACERIFOLIA
Queens,-73.755403,40.697559000000005,ACER PLATANOIDES
Queens,-73.78365600000001,40.668811,ACER PLATANOIDES
Queens,-73.831438,40.709265,POPULUS NIGRA
